,filename,tsneX,tsneY,pcaX,pcaY,umapX,umapY,isoX,isoY,active,color,kcolor2,kcolor3,kcolor4,kcolor5,kcolor6,kcolor7,kcolor8,kcolor20,duration,phone_position,script,loudness,distress,zero_crossing,harmonics,pauses,max_intensity,intensity,pitch,pitch_range,shimmer,jitter,spectral_slope,mean_mfcc,spectral_rolloff,energy,speechrate,affect
857,shout_data_8236f194-caac-4c90-b875-d2bcdf072b19/final/chunk10.wav,17.194397,33.336792,-60.67378688,46.63380787,-56.80132,18.861046,-61.39160658,0.532621718,1,black,blue,blue,green,red,purple,yellow,red,teal,3.985034014,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,fluffy baseboard yogurt division,Shouting,Not Distressed,0.127393146,7.76800053,0.3276,95.14755623,61.71959993,206.3444077,93.06467953,0.143307407,0.022538904,-0.002908232,-23.99979,1470.546457,0.002334555,2.25846926,sadness
858,shout_data_8236f194-caac-4c90-b875-d2bcdf072b19/final/chunk21.wav,-0.95095825,47.232384,-57.43159572,-20.581295,-62.084236,-8.638832,-56.5673952,9.195480368,1,black,blue,blue,green,green,blue,yellow,red,yellow,3.76,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,fluffy baseboard yogurt division,Shouting,Not Distressed,0.135033878,9.258387464,0.3366,99.95441649,66.03863658,309.0872464,349.7679004,0.147214425,0.01810084,-0.007430262,-22.752954,1652.974504,0.005938345,3.191489362,sadness
859,shout_data_823aee95-974c-4052-9d20-584e0bd19bcd/final/chunk30.wav,72.916504,35.378777,-73.98381792,-8.871773827,-67.65387,77.189835,-76.27997602,10.26160348,1,black,blue,blue,green,red,purple,purple,brown,blue,3.693015873,Place phone on the opposite side of the room in a bag 15/19,five special guest treasures,Shouting,Not Distressed,0.06350708,14.58545807,0.1858,110.8619533,77.76286063,211.6098531,354.193517,0.100986998,0.012922729,-0.142757989,-22.910389,721.0914986,0.086790977,1.62469537,anger
860,shout_data_8248a30a-b226-4205-a1ad-1b44806f17b8/final/chunk40.wav,-3.869835,-72.39389,-27.04676451,-26.63445409,67.15648,-15.829094,-22.51926103,-8.204033859,1,black,green,green,yellow,blue,green,red,yellow,yellow,3.464036281,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,wolf ring lights are fantastic,Shouting,Not Distressed,0.271031901,7.756330435,0.1606,102.7871319,68.84547539,369.426049,345.0802737,0.164860247,0.025531718,-0.010274293,-27.171534,3364.759615,0.010449654,2.020785219,surprise
861,shout_data_82575478-1a8c-4d52-b331-93fb18c841df/final/chunk30.wav,-45.92769,53.680557,-51.92621972,-66.09694479,-34.71042,-29.430199,-50.00153814,7.543366931,1,black,blue,blue,blue,green,blue,teal,green,teal,3.609024943,Hold your phone next to your hip with the back of phone on your palm 4/19,ripped ocean jumper,Shouting,Distressed,0.152540941,11.09781407,0.0842,107.8166793,75.71766922,449.222936,477.3564581,0.164460149,0.028403117,-0.070257003,-22.923445,1962.251106,0.053008621,2.493765586,fear
862,shout_data_8298be33-9478-472a-94bc-64c8a99d1909/final/chunk03.wav,35.735306,68.97719,-62.4291973,-39.77892921,-78.59666,32.551796,-63.16670193,1.46994309,1,black,blue,blue,green,red,purple,yellow,red,yellow,3.559002268,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,fluffy baseboard yogurt division,Shouting,Not Distressed,0.083784624,13.47071193,0.121,106.2149206,73.67379966,282.9294869,458.4937116,0.107374417,0.017264394,-0.054128627,-24.702444,1371.865644,0.032584284,2.24782099,surprise
863,shout_data_82e1d052-0f2c-4ca7-9210-acfc44709dc4/final/chunk01.wav,32.227768,-44.298878,-3.179796121,-22.92141935,79.33304,33.14833,3.205475775,13.95194495,1,black,green,yellow,red,purple,yellow,blue,blue,green,3.468843537,Place phone on the opposite side of the room face down on a soft surface 14/19,banana and mustard sandwiches,Shouting,Not Distressed,0.271604818,13.35258237,0.125666667,109.7012167,78.91537424,374.8613938,328.1944028,0.076794564,0.010824758,-0.1004442,-22.010223,4709.715299,0.106191408,3.747680222,fear
864,shout_data_82fb2722-5e30-445f-b54c-e1826165141d/final/chunk30.wav,35.795258,45.14012,-64.18445245,0.754976678,-65.210464,38.042854,-64.72712466,6.160200567,1,black,blue,blue,green,red,purple,purple,red,teal,3.139002268,Place phone 1-2 meters away face down on a soft surface 10/19,another dog secretary show,Shouting,Distressed,0.104147518,10.91646601,0.128333333,109.0490793,74.62645465,358.1643756,212.7047855,0.094224848,0.021524905,-0.057989559,-24.310184,1271.583686,0.035746749,2.230009557,joy
865,shout_data_82fb2722-5e30-445f-b54c-e1826165141d/final/chunk50.wav,5.7558594,55.40924,-59.33138317,-28.60241894,-65.32928,6.262825,-59.14260293,9.297988566,1,black,blue,blue,green,red,blue,yellow,red,yellow,2.852018141,Place phone 1-2 meters away face down on a soft surface 10/19,another dog secretary show,Shouting,Not Distressed,0.122467289,11.73701475,0.1104,107.5266631,74.74401579,427.1408701,309.6202771,0.087047064,0.018188863,-0.046472114,-24.609056,1544.688666,0.033293338,2.805049088,joy
866,shout_data_8311740c-a882-4d17-96e3-2eed0144b760/final/chunk21.wav,-10.531158,31.594864,-55.08594703,3.836181554,-59.422684,-28.711323,-55.23130023,-0.074494932,1,black,blue,blue,blue,green,blue,yellow,green,blue,2.158004535,Place phone 1-2 meters away face down on a hard surface 9/19,heavy undersea birthday pumpkins,Talking,Not Distressed,0.155325941,13.07831861,0.118833333,105.0925573,74.65740277,270.2598712,257.9858914,0.097641766,0.020221912,-0.07596136,-23.277573,1785.290948,0.024499652,4.170528267,neutral
867,shout_data_83239735-545d-4056-9d37-151e777adbc4/final/chunk01.wav,-54.14879,21.847984,-49.03305637,-23.03228537,-21.953781,-56.856983,-46.99014346,-13.41517067,1,black,blue,blue,blue,green,blue,teal,green,teal,2.108027211,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,birds make new jingles,Talking,Not Distressed,0.168950678,14.44106603,0.111,104.3435921,70.25133113,236.7526831,411.1094186,0.090751186,0.018732773,-0.02261966,-21.874493,2127.130682,0.008679485,3.320683112,anger
868,shout_data_83239735-545d-4056-9d37-151e777adbc4/final/chunk50.wav,-71.92689,-32.858856,-42.65740019,-22.33029973,19.795212,-77.20988,-39.90086747,-5.428832153,1,black,blue,green,blue,blue,orange,green,teal,red,3.161043084,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,birds make new jingles,Shouting,Not Distressed,0.187496436,14.52876153,0.1504,107.5913195,71.38339509,391.9680581,306.0986473,0.088616689,0.011549511,-0.021198475,-26.926184,2484.690657,0.017072688,1.898133502,anger
869,shout_data_8326e88a-bca0-4309-8bd3-4a5f30686359/final/chunk20.wav,-30.84816,65.225174,-53.63518816,-12.65594754,-51.664803,-30.55019,-53.21115207,-5.051180565,1,black,blue,blue,blue,green,blue,teal,green,blue,3.202040816,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,five special guest treasures,Talking,Distressed,0.147276947,5.411556221,0.310333333,94.96575419,60.66045981,239.527285,358.5334679,0.164917478,0.010767536,-0.00183577,-27.597836,1867.602782,0.001464195,1.561524047,neutral
870,shout_data_8397d036-9d12-4fd4-8bc8-44e66e3d08c8/final/chunk00.wav,-51.789513,47.392975,-51.44342549,-22.30236126,-29.038712,-35.90724,-50.19179534,-11.55857695,1,black,blue,blue,blue,green,blue,teal,green,teal,4.026031746,Hold your phone next to your face with your hand covering the mic 3/19,wolf ring lights are fantastic,Shouting,Not Distressed,0.150533742,10.5650597,0.1688,108.7813693,77.70981349,327.3709091,346.8936023,0.119913897,0.022338853,-0.126455622,-22.540403,1990.265377,0.093670272,2.483854943,sadness
871,shout_data_8397d036-9d12-4fd4-8bc8-44e66e3d08c8/final/chunk40.wav,-33.434727,67.784805,-52.84431104,-2.929661181,-49.292152,-30.737782,-52.42893602,-4.241234605,1,black,blue,blue,blue,green,blue,teal,green,blue,3.58,Hold your phone next to your face with your hand covering the mic 3/19,wolf ring lights are fantastic,Talking,Distressed,0.168967364,12.00403736,0.403333333,94.61776514,61.54402454,153.364271,368.8503312,0.113009813,0.017801174,-0.003872189,-27.052114,1913.016183,0.002008938,2.51396648,sadness
872,shout_data_839e35e3-2fa2-4842-8039-54e6a5449d22/final/chunk11.wav,19.366928,-66.22222,-15.0342056,21.76117901,74.80075,2.6747284,-11.338891,-42.50782021,1,black,green,yellow,yellow,purple,green,red,purple,orange,3.446031746,Hold your phone next to your hip with your hand covering the mic 5/19,five special guest treasures,Shouting,Not Distressed,0.328705039,13.06847554,0.3202,106.7763313,69.91318169,269.7489631,180.0398103,0.138073491,0.012502491,-0.015018707,-26.583958,4042.24537,0.013267765,2.611723738,anger
873,shout_data_848e727b-7b69-4057-ae47-09bf909e418b/final/chunk10.wav,59.3396,50.70903,-68.45153429,-24.82881494,-73.01876,60.47711,-70.03642069,16.41625826,1,black,blue,blue,green,red,purple,purple,brown,black,2.895011338,Place phone on the opposite side of the room in a bag 15/19,birds make new jingles,Talking,Distressed,0.0885,19.55673555,0.17,101.9687868,67.71238099,389.9614044,314.3636346,0.088663127,0.015013023,-0.01644593,-22.09567,1031.077665,0.006688937,2.07253886,surprise
874,shout_data_84dac3dd-86b0-4b4b-a9c4-c4ae5b0b420e/final/chunk00.wav,-30.296303,25.81961,-51.62617685,-3.530125047,-43.35261,-47.402523,-50.4726668,-1.1091547,1,black,blue,blue,blue,green,blue,teal,green,brown,3.072018141,Hold your phone next to your hip with your hand covering the mic 5/19,birds make new jingles,Shouting,Not Distressed,0.160773026,14.73490171,0.231333333,107.1213261,70.86872822,373.1311271,226.0777843,0.128916981,0.012823698,-0.024913675,-26.662228,1979.211721,0.014735048,2.278645833,fear
875,shout_data_84dac3dd-86b0-4b4b-a9c4-c4ae5b0b420e/final/chunk30.wav,-25.87978,27.502922,-52.94033381,-3.697711409,-47.262276,-45.964382,-52.23063419,-6.362637788,1,black,blue,blue,blue,green,blue,teal,green,brown,3.449024943,Hold your phone next to your hip with your hand covering the mic 5/19,birds make new jingles,Shouting,Not Distressed,0.155958342,17.62241115,0.15825,107.6548459,72.50547435,436.6030332,184.52611,0.115376284,0.014331978,-0.031591025,-26.546467,1904.441551,0.024157569,1.739634677,fear
876,shout_data_84dac3dd-86b0-4b4b-a9c4-c4ae5b0b420e/final/chunk40.wav,-20.579647,13.744736,-52.61961793,37.53899466,-51.06137,-54.242085,-51.65370562,-4.428663419,1,black,blue,blue,blue,green,blue,teal,green,brown,2.751020408,Hold your phone next to your hip with your hand covering the mic 5/19,birds make new jingles,Talking,Not Distressed,0.170131138,14.58021189,0.2775,92.2855948,59.73554319,219.6744014,129.7884955,0.113412362,0.021888562,-0.002539326,-26.63565,1924.418605,0.001011674,1.817520901,fear
877,shout_data_84e2227a-bff3-4f54-a499-263c70baea15/final/chunk21.wav,-15.385986,-66.00447,-29.32065558,24.05834364,63.95433,-36.704826,-26.79274678,-28.06488144,1,black,green,green,yellow,blue,green,red,yellow,yellow,3.121043084,Place phone 1-2 meters away face down on a hard surface 9/19,five dollar slaw onion cure,Shouting,Not Distressed,0.276417824,9.998338173,0.266,108.5498533,71.66487129,247.0891016,181.0312365,0.157419952,0.010881855,-0.025833495,-24.801802,3237.334684,0.017981658,2.242870875,anger
878,shout_data_84e2227a-bff3-4f54-a499-263c70baea15/final/chunk50.wav,-48.869812,-29.653011,-40.35569925,24.52298159,15.179939,-62.900215,-37.96722147,-22.64445452,1,black,blue,green,blue,blue,orange,green,teal,purple,3.572018141,Place phone 1-2 meters away face down on a hard surface 9/19,five dollar slaw onion cure,Talking,Not Distressed,0.200747007,9.234905655,0.195666667,107.0265602,70.90731032,154.9302301,237.6488494,0.164877484,0.016084038,-0.023650499,-23.208193,2616.464552,0.017311429,1.95968645,anger
879,shout_data_853e6137-72e2-4282-878c-e3a5fd8c10ca/final/chunk10.wav,34.541718,-41.265457,0.096498215,-28.28166456,79.33739,35.389038,6.519870573,23.25930194,1,black,green,yellow,red,purple,yellow,blue,blue,green,4.606031746,Hold your phone next to your face with your hand covering the mic 3/19,fluffy baseboard yogurt division,Shouting,Not Distressed,0.174255064,8.142133941,0,109.9554266,78.14699116,321.8007153,389.9043756,0.090163348,0.013813636,-0.067157803,-19.251543,4895.019531,0.118626289,2.388189318,disgust
880,shout_data_853e6137-72e2-4282-878c-e3a5fd8c10ca/final/chunk20.wav,39.77881,-33.98379,10.17567316,-56.21961982,79.53334,44.893394,15.89435409,27.47815325,1,black,green,yellow,red,yellow,yellow,blue,blue,black,4.921043084,Hold your phone next to your face with your hand covering the mic 3/19,fluffy baseboard yogurt division,Shouting,Not Distressed,0.20568387,13.73305301,0.132,113.2339047,79.55851555,428.8041943,455.7496207,0.088518916,0.011815896,-0.075373636,-20.63632,5462.205763,0.175757515,1.625685836,disgust
881,shout_data_85a8a220-773c-414b-babf-61698ba011cf/final/chunk00.wav,-51.607384,-26.009838,-42.15678423,8.491964618,14.981003,-69.79782,-39.05548082,-4.379719859,1,black,blue,green,blue,blue,orange,green,teal,purple,3.646031746,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,another dog secretary show,Shouting,Not Distressed,0.229343849,17.21074542,0.1646,107.6231657,74.80246976,279.1756409,232.203372,0.066261621,0.010555006,-0.059237222,-25.222748,2513.774671,0.043318159,2.742731761,neutral
882,shout_data_85a8a220-773c-414b-babf-61698ba011cf/final/chunk40.wav,-59.592964,39.353027,-49.20045475,-31.82692143,-21.239685,-48.982857,-47.09835509,-5.879199675,1,black,blue,blue,blue,green,blue,teal,green,teal,4.282040816,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,another dog secretary show,Shouting,Distressed,0.155774916,18.05443222,0.118,110.2290358,79.12838074,323.5170267,395.8001937,0.077115379,0.013171318,-0.123001241,-22.034067,2116.837687,0.13823789,3.035964503,neutral
883,shout_data_86731de5-8599-40e6-bfe5-dc9d74c64966/final/chunk00.wav,-24.385735,12.473236,-51.80580165,35.87858056,-47.88058,-56.413403,-50.86048604,-5.086771653,1,black,blue,blue,blue,green,blue,teal,green,brown,3.217006803,Hold your phone next to your hip with the back of phone on your palm 4/19,another dog secretary show,Talking,Not Distressed,0.151662264,9.174446442,0.183,102.0194221,66.69806924,233.6221059,128.5065228,0.209801344,0.020026404,-0.009367844,-27.575098,1970.146937,0.005909293,2.175940317,neutral
884,shout_data_8689180c-a74d-4bc5-ae0a-e38b1703b263/final/chunk40.wav,-27.559406,-58.412083,-34.63169223,36.31048564,52.40886,-48.226006,-32.02749311,-20.20454666,1,black,blue,green,yellow,blue,orange,green,yellow,green,2.648027211,Hold your phone next to your hip with your hand covering the mic 5/19,the thunder break craze,Talking,Not Distressed,0.211540421,13.80086514,0.124,106.0038581,73.41688416,246.2418449,121.4114767,0.122136272,0.019552427,-0.043314718,-23.611578,2937.876506,0.02277011,1.888217523,surprise
885,shout_data_8689180c-a74d-4bc5-ae0a-e38b1703b263/final/chunk50.wav,-38.51227,9.423668,-49.58560761,15.4438713,-31.932526,-62.01832,-48.47960431,-1.800250267,1,black,blue,blue,blue,green,blue,teal,green,brown,2.958004535,Hold your phone next to your hip with your hand covering the mic 5/19,the thunder break craze,Shouting,Not Distressed,0.165588379,15.08987478,0.1085,107.4515505,75.21295958,284.9348289,193.3457984,0.091495215,0.012766353,-0.070835901,-23.454481,2094.958408,0.038471761,2.028397566,surprise
886,shout_data_8703953d-1bb7-422e-9681-06202403e0c0/final/chunk32.wav,-78.78965,-22.170101,-45.11308368,-37.22778924,9.703316,-79.67189,-42.20180515,-37.94219726,1,black,blue,green,blue,green,orange,teal,teal,orange,2.932018141,Place phone on the opposite side of the room face down on a hard surface 13/19,snow meteor down the chimney,Shouting,Distressed,0.177707462,14.28749782,0.114333333,102.8469821,70.49176728,484.2124828,316.4185325,0.140154207,0.015606446,-0.016220095,-24.183517,2345.454545,0.012865141,4.433833561,joy
887,shout_data_87104f43-07a9-4f7a-82cc-76aae9ae3fd0/final/chunk30.wav,2.2506485,27.626701,-56.44400443,40.06736589,-53.987316,3.3654175,-57.00642041,-7.46921384,1,black,blue,blue,green,green,blue,yellow,red,green,2.502040816,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,ripped ocean jumper,Talking,Distressed,0.127866392,7.339393386,0.155,98.58751565,63.48427475,265.5814902,86.29660737,0.169887744,0.020824423,-0.003912408,-19.066563,1708.344415,0.002177253,2.398081535,joy
888,shout_data_87104f43-07a9-4f7a-82cc-76aae9ae3fd0/final/chunk40.wav,-19.564648,49.59131,-54.9868387,-28.36981605,-47.281017,-13.199707,-54.35964358,3.779402834,1,black,blue,blue,blue,green,blue,yellow,green,blue,3.01600907,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,ripped ocean jumper,Shouting,Distressed,0.133473558,5.801774985,0.149333333,105.1302803,70.89534388,441.664596,299.8586347,0.171981433,0.026688403,-0.0150229,-23.13681,1789.366166,0.014550648,1.657824934,joy
889,shout_data_87104f43-07a9-4f7a-82cc-76aae9ae3fd0/final/chunk50.wav,-34.69987,20.394638,-50.30852317,6.568061246,-34.210052,-48.662117,-49.43417752,-4.970003178,1,black,blue,blue,blue,green,blue,teal,green,brown,3.147029478,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,ripped ocean jumper,Shouting,Not Distressed,0.154246611,6.499985667,0.1955,103.6097269,68.88781655,361.3920237,185.5133151,0.165961638,0.031284644,-0.006638025,-21.246351,2053.473395,0.009562083,1.588814744,joy
890,shout_data_8711f3ad-1531-4a51-9832-c0d9f7c9c571/final/chunk10.wav,-11.573578,21.770065,-54.70958756,33.38166725,-60.03469,-39.071903,-54.2692425,-3.063513275,1,black,blue,blue,blue,green,blue,yellow,green,green,2.33600907,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,the thunder break craze,Shouting,Not Distressed,0.140320429,7.597794441,0.114,104.655595,73.12006963,236.7335383,137.7924656,0.115843294,0.024977626,-0.028616185,-22.262396,1806.49858,0.018640568,1.712328767,anger
891,shout_data_8711f3ad-1531-4a51-9832-c0d9f7c9c571/final/chunk20.wav,48.2408,31.66182,-66.72513007,59.73349145,-60.953995,54.95317,-67.34142296,3.61086087,1,black,blue,blue,green,red,purple,purple,brown,black,2.681043084,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,the thunder break craze,Talking,Not Distressed,0.098704371,4.557167802,0.151,103.2971996,69.28742912,104.649207,95.83917428,0.106140351,0.059654008,-0.020076857,-18.754242,1130.487351,0.008905476,1.118985453,anger
892,shout_data_87372db0-9d15-4f91-98f0-3dd39270b8fe/final/chunk40.wav,-63.071354,19.493408,-47.52255676,-35.16578058,-14.282829,-54.57879,-45.50467672,-8.274630606,1,black,blue,green,blue,green,blue,teal,teal,orange,2.713015873,Place phone 1-2 meters away face down on a hard surface 9/19,birds make new jingles,Talking,Not Distressed,0.163081764,9.237376089,0.298333333,94.01982329,61.02899945,335.2732469,404.9185422,0.151425675,0.024446995,-0.002661735,-27.850708,2211.305147,0.001346353,2.211573903,surprise
893,shout_data_875cf9b4-d152-4397-a353-4605d4ad37ee/final/chunk00.wav,-57.954163,-48.16514,-39.58315673,-42.79328444,32.510155,-63.834663,-36.98164645,-16.56574156,1,black,blue,green,yellow,blue,orange,green,teal,red,3.835011338,Place your phone in your pocket 6/19,zebra cats walking on lamps,Shouting,Distressed,0.216126224,8.170131731,0.075,108.4595442,76.43068148,328.4473678,447.4658505,0.178135573,0.023476086,-0.056947228,-22.918306,2658.919271,0.066402477,2.868318123,joy
894,shout_data_875cf9b4-d152-4397-a353-4605d4ad37ee/final/chunk50.wav,-50.981117,-54.219696,-38.99660676,0.159858353,35.52349,-63.542427,-35.85228603,-8.950462324,1,black,blue,green,yellow,blue,orange,green,teal,red,3.750022676,Place your phone in your pocket 6/19,zebra cats walking on lamps,Talking,Not Distressed,0.202018832,9.59721802,0.1202,107.0850788,73.23219744,266.7800319,281.3005203,0.137334913,0.025627434,-0.045707932,-23.892746,2692.116477,0.031048465,2.133333333,joy
895,shout_data_875fcafb-caca-471a-8681-aa4bea0be70f/final/chunk01.wav,-31.778996,-58.633842,-36.16452475,14.7522167,46.79722,-52.88293,-33.44464021,-16.49502367,1,black,blue,green,yellow,blue,orange,green,yellow,green,2.683038549,Place phone 1-2 meters away face down on a hard surface 9/19,five special guest treasures,Talking,Not Distressed,0.264437971,5.38434124,0.210333333,108.7500535,75.86316236,297.668369,190.9689891,0.16239886,0.021046971,-0.059331972,-22.076483,2851.190476,0.040489664,2.236302646,anger
896,shout_data_875fcafb-caca-471a-8681-aa4bea0be70f/final/chunk02.wav,-62.74266,45.08178,-50.60828938,-71.0135963,-20.76472,-40.738415,-48.6620427,7.276232466,1,black,blue,blue,blue,green,blue,teal,green,teal,3.029024943,Place phone 1-2 meters away face down on a hard surface 9/19,five special guest treasures,Shouting,Not Distressed,0.167465559,4.393675874,0.200333333,110.4811287,79.41465711,427.2925875,515.8054826,0.194848263,0.033349038,-0.126041016,-20.368967,2036.834287,0.103746611,3.631561571,anger
897,shout_data_8761419c-6380-4c27-bdad-7e1a87782d84/final/chunk01.wav,-46.623245,-63.673717,-37.31921532,-9.313507564,45.806587,-61.88364,-33.86213822,-12.19986106,1,black,blue,green,yellow,blue,orange,green,yellow,green,2.847029478,Place your phone in a bag and hold it next to your hip 7/19,the thunder break craze,Shouting,Distressed,0.226935658,13.11861287,0.127333333,108.2102712,76.47092062,414.7163431,229.2476116,0.101874341,0.014671922,-0.053809177,-23.866282,2785.11236,0.049411745,1.756230437,fear
898,shout_data_8761419c-6380-4c27-bdad-7e1a87782d84/final/chunk31.wav,-69.21322,-14.616196,-44.25222084,-26.68942836,-1.2498703,-62.325233,-41.76217301,-3.965429781,1,black,blue,green,blue,green,orange,teal,teal,orange,2.72,Place your phone in a bag and hold it next to your hip 7/19,the thunder break craze,Talking,Not Distressed,0.181744074,13.92405718,0.157,102.5106202,69.84131651,305.0848353,384.4786257,0.085462571,0.011465065,-0.019041157,-20.708857,2395.843506,0.010273496,2.205882353,fear
899,shout_data_877f08e8-bee3-48f5-9a63-bf1b5c1863a2/final/chunk10.wav,41.950417,-34.369167,12.10833454,1.14671648,79.42178,47.19806,19.41264693,32.91353976,1,black,green,yellow,red,yellow,yellow,blue,blue,black,2.971020408,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,fluffy baseboard yogurt division,Talking,Not Distressed,0.15517807,6.187096754,0.105333333,107.5339386,71.35224943,263.2108546,289.3361437,0.150743398,0.028819448,-0.014045989,-20.783875,5572.244624,0.01590267,1.682935039,anger
900,shout_data_87bcbce3-8294-4d9c-b4a5-0077c7f1ee15/final/chunk00.wav,-38.188263,65.01022,-52.81170541,-31.55439538,-43.960545,-30.700626,-51.67533449,-0.970536766,1,black,blue,blue,blue,green,blue,teal,green,blue,3.029024943,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,fluffy baseboard yogurt division,Talking,Not Distressed,0.155306984,13.94522375,0.11625,99.13959407,67.16165846,244.4465442,446.4509677,0.107746313,0.022558959,-0.013412453,-26.018194,1914.200044,0.006175204,2.971277649,surprise
901,shout_data_8827052c-8545-4026-a5e0-e39fdc452e23/final/chunk51.wav,39.05114,44.337708,-64.06762094,13.14351642,-67.11482,38.74714,-64.71260747,3.538417087,1,black,blue,blue,green,red,purple,purple,red,teal,2.426031746,Hold your phone next to your hip with the back of phone on your palm 4/19,join the Ear Look club,Talking,Not Distressed,0.115824963,12.62513521,0.301666667,106.0607215,72.44729883,224.9493486,241.3044368,0.140360318,0.015538139,-0.041387664,-24.295898,1279.502467,0.016640075,2.061005771,surprise
902,shout_data_88ff6c39-605c-47a6-8042-51fea5242877/final/chunk41.wav,40.75277,64.67737,-64.36419675,-19.07988183,-77.00901,39.50544,-64.88807757,6.215187748,1,black,blue,blue,green,red,purple,purple,red,teal,2.024036281,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,ripped ocean jumper,Talking,Not Distressed,0.091147683,12.45460365,0.162,100.9239884,69.70810929,228.808061,394.2406742,0.186586768,0.042035529,-0.028465866,-22.5773,1263.157895,0.007358374,2.964426877,surprise
903,shout_data_8958600a-c1ae-466a-be8b-fdbac246c5de/final/chunk30.wav,-60.936096,33.226875,-48.86601814,-40.5993979,-20.099854,-46.878113,-47.13432229,-1.74427756,1,black,blue,blue,blue,green,blue,teal,green,teal,3.518004535,Place phone 1-2 meters away face up on any surface 8/19,banana and mustard sandwiches,Shouting,Not Distressed,0.17844431,11.24242869,0.150625,98.94662852,66.45998224,431.0609977,367.2349522,0.121630782,0.016585748,-0.003444442,-30.087772,2134.588068,0.00611888,2.842524161,neutral
904,shout_data_898768ff-6517-4693-b84f-ac548596dd9b/final/chunk01.wav,3.454689,-71.87335,-24.75802263,-1.165135333,69.33957,-10.798691,-20.18405594,-17.64018669,1,black,green,green,yellow,blue,green,red,purple,yellow,3.750022676,Place phone 1-2 meters away face down on a hard surface 9/19,five special guest treasures,Talking,Distressed,0.271849079,9.666133864,0.46,102.8978036,67.83277023,313.1530977,259.9932054,0.119240077,0.012035351,-0.010407687,-22.728605,3494.051847,0.008956172,2.4,fear
905,shout_data_8999bd8f-da9a-4af5-9eb5-af4c69fa079e/final/chunk40.wav,-53.892197,8.514542,-46.41493997,-3.472041907,-13.858032,-65.8837,-44.35620296,-5.376007295,1,black,blue,green,blue,green,orange,teal,teal,orange,3.741043084,Place phone 1-2 meters away face up on any surface 8/19,another dog secretary show,Talking,Not Distressed,0.202736183,17.86575839,0.2145,103.2994365,67.69196729,259.5327251,302.2214505,0.071418102,0.013641884,-0.012476115,-25.99783,2274.172009,0.008651597,2.138465651,neutral
906,shout_data_8999bd8f-da9a-4af5-9eb5-af4c69fa079e/final/chunk60.wav,-62.04975,22.863808,-47.76986752,-33.57120921,-16.291733,-52.930145,-45.9103891,-3.749724337,1,black,blue,green,blue,green,blue,teal,green,teal,3.626031746,Place phone 1-2 meters away face up on any surface 8/19,another dog secretary show,Shouting,Not Distressed,0.171047721,17.03900994,0.1575,107.5997505,75.23580234,385.8173297,363.3021529,0.08603012,0.013211205,-0.063903215,-26.018862,2196.783088,0.047649165,3.033645891,neutral
907,shout_data_89a96aef-d6cd-498b-9eb9-9aeb88b2515c/final/chunk40.wav,-43.346886,28.299385,-51.25578309,5.484297136,-32.59162,-55.210003,-49.99332996,-7.893351288,1,black,blue,blue,blue,green,blue,teal,green,brown,2.42,Hold your phone next to your hip with the back of phone on your palm 4/19,birds make new jingles,Talking,Not Distressed,0.157617188,10.66251036,0.235333333,101.4302778,66.0184136,174.0414936,314.7521536,0.125158479,0.01436737,-0.010444973,-21.953989,2002.202643,0.003773698,2.066115702,neutral
908,shout_data_89c34e0e-e8cb-4ae8-a5f4-60e76447a438/final/chunk01.wav,-28.749386,-56.648785,-35.23748988,42.04081172,50.345398,-49.109535,-32.65201527,-21.36054499,1,black,blue,green,yellow,blue,orange,green,yellow,green,3.773015873,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,wolf ring lights are fantastic,Talking,Not Distressed,0.240336225,14.08931804,0.466,100.48019,67.57399937,204.4146712,121.5160902,0.076892319,0.007185611,-0.00998958,-22.581453,2904.131356,0.008492884,2.650415592,sadness
