filename,duration,analyse_zero_crossing,analyse_harmonics,pauses,get_max_intensity,analyse_intensity,analyse_pitch,analyse_pitch_range,analyse_shimmer,analyse_jitter,spectral_slope,analyse_mfcc,mean_spectral_rolloff,get_energy,speechrate(nsyll / dur),phone_position,script,loudness,distress,affect
shout_data_9280d0a4-3ff6-4932-91cc-8b58fa3e0942/final/chunk20.wav,5.285034014,0.178413257,11.91189824,0.169833333,108.4535672,74.06398855,296.8793246,306.4592445,0.106834953,0.019007426,-0.050368077,-21.817144,3826.927923,0.053265594,2.081362346,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,heavy undersea birthday pumpkins,Shouting,Not Distressed,joy
shout_data_92b1285e-cbb4-4382-89f1-2c98ac901b9c/final/chunk11.wav,3.442993197,0.181611132,14.45385847,0.12925,108.1802015,76.88983894,391.2012459,251.1515848,0.078810759,0.009317267,-0.072561577,-23.369566,2305.58243,0.066140845,2.614004584,Place your phone in your pocket 6/19,five dollar slaw onion cure,Shouting,Not Distressed,surprise
shout_data_92b1285e-cbb4-4382-89f1-2c98ac901b9c/final/chunk30.wav,3.482993197,0.148350191,13.7861834,0.19625,108.180482,73.9822487,310.8522015,248.8471313,0.101990643,0.010218752,-0.036586174,-19.66171,1839.377867,0.034261564,2.296875,Place your phone in your pocket 6/19,five dollar slaw onion cure,Talking,Not Distressed,surprise
shout_data_92b98903-4c2f-4c83-acdf-d4b976196b77/final/chunk22.wav,1.782040816,0.146186333,7.945922434,0.364,94.05446508,62.96223145,115.8180542,81.25920942,0.118841157,0.039258641,-0.004512711,-20.345049,3170.061384,0.001360679,2.244668911,Hold your phone next to your face with your hand covering the mic 3/19,ripped ocean jumper,Talking,Not Distressed,disgust
shout_data_92d2e224-db18-4198-871b-c4ef4cdead51/final/chunk10.wav,3.755011338,0.22405177,16.4436013,0.180375,107.5200352,73.82717024,391.3259735,305.2194741,0.077648222,0.015308145,-0.054900111,-24.603285,2895.228399,0.03568533,2.663115846,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,fluffy baseboard yogurt division,Talking,Distressed,sadness
shout_data_9301fc6a-fa94-44d6-aa37-ad150738496d/final/chunk20.wav,3.182993197,0.200414685,9.997008872,0.20175,99.81197387,65.34613343,426.4746175,150.3809297,0.170330892,0.018528529,-0.006087647,-28.833591,2554.295569,0.004273942,1.885018166,Place phone on the opposite side of the room face down on a hard surface 13/19,zebra cats walking on lamps,Shouting,Distressed,fear
shout_data_9301fc6a-fa94-44d6-aa37-ad150738496d/final/chunk31.wav,2.734013605,0.248435845,11.21920187,0.14,97.32901305,65.23598049,358.9301729,315.6071814,0.193167751,0.030957918,-0.003672183,-30.080885,2636.581955,0.003568618,2.92610102,Place phone on the opposite side of the room face down on a hard surface 13/19,zebra cats walking on lamps,Shouting,Distressed,fear
shout_data_937ac6ba-05b3-4752-922a-b9eff7d10cda/final/chunk40.wav,3.990022676,0.270158635,7.647117458,0.2,107.7693199,70.43494639,153.8904302,485.1937123,0.127166406,0.017434297,-0.018811668,-24.00037,3208.25,0.017367299,1.253132832,Place phone on the opposite side of the room face down on a hard surface 13/19,five special guest treasures,Talking,Distressed,sadness
shout_data_9383eabc-0972-427b-840b-8df932897f19/final/chunk10.wav,2.747029478,0.118537454,13.68832302,0.451,96.52942254,61.24759014,270.7273242,142.011674,0.106262669,0.016696859,-0.003690089,-23.441093,1390.625,0.00143291,1.456133964,Place phone on the opposite side of the room face down on a soft surface 14/19,the thunder break craze,Talking,Distressed,anger
shout_data_9383eabc-0972-427b-840b-8df932897f19/final/chunk31.wav,2.491020408,0.16140408,14.60528969,0.134666667,105.3223307,71.71163173,440.5485097,310.435517,0.130874384,0.018664136,-0.02165079,-23.553314,2221.554487,0.014427086,2.007226014,Place phone on the opposite side of the room face down on a soft surface 14/19,the thunder break craze,Shouting,Not Distressed,anger
shout_data_93c10ef5-17c2-4c74-8fac-3441e099ae55/final/chunk31.wav,3.532018141,0.119616141,9.780573885,0,111.6429246,80.69528734,467.5825817,395.7282905,0.140574836,0.024928918,-0.201315647,-20.135393,1389.589608,0.162988641,2.265005663,Hold your phone next to your face with your hand covering the mic 3/19,another dog secretary show,Shouting,Distressed,fear
shout_data_93c7c827-8854-44dd-a5f9-68c489f8f82e/final/chunk40.wav,4.101043084,0.184824108,12.10855855,0.259,106.3519355,71.806042,302.61796,273.3173252,0.100561746,0.016695386,-0.028167267,-25.037802,2036.688312,0.02449325,1.950743721,Hold your phone next to your face with your hand covering the mic 3/19,heavy undersea birthday pumpkins,Shouting,Not Distressed,disgust
shout_data_93c7c827-8854-44dd-a5f9-68c489f8f82e/final/chunk50.wav,3.735011338,0.187278605,11.87522007,0.229666667,106.7732415,71.25688009,249.9836637,172.1815846,0.118770901,0.016487845,-0.02710839,-23.75418,2105.902778,0.019617788,2.141900937,Hold your phone next to your face with your hand covering the mic 3/19,heavy undersea birthday pumpkins,Shouting,Not Distressed,disgust
shout_data_93e5ae89-12e6-474e-87f0-65146547be19/final/chunk11.wav,3.831020408,0.193714489,12.02255889,0.179333333,105.6027189,72.84769572,333.0001717,262.8917056,0.113833086,0.013059764,-0.024880357,-25.200018,2457.096354,0.029035011,2.610286066,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,heavy undersea birthday pumpkins,Shouting,Not Distressed,anger
shout_data_93e5ae89-12e6-474e-87f0-65146547be19/final/chunk22.wav,4.344036281,0.189762197,12.66156932,0.134,110.0686132,79.18452677,351.8739085,482.1149064,0.099281485,0.016771587,-0.085617176,-22.207413,2386.201746,0.142150986,2.992624145,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,heavy undersea birthday pumpkins,Shouting,Distressed,anger
shout_data_941e91a8-1e9a-40a5-95f3-a27c647618ab/final/chunk31.wav,3.387029478,0.273287002,15.57404111,0.184,107.7617155,73.62893173,305.5672113,228.8251604,0.07480181,0.008928153,-0.032649151,-26.900806,3247.051887,0.0306994,2.066725716,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,banana and mustard sandwiches,Shouting,Not Distressed,anger
shout_data_9440758d-a330-4ba0-8708-ae616ba94f1b/final/chunk20.wav,2.18,0.070193027,13.6884252,0.114,91.19873681,56.94484034,249.5215563,189.2765993,0.144196932,0.031981565,-0.001419837,-26.058575,879.992378,0.00041981,2.293577982,Place phone 1-2 meters away face down on a soft surface 10/19,the thunder break craze,Talking,Distressed,sadness
shout_data_9440758d-a330-4ba0-8708-ae616ba94f1b/final/chunk31.wav,2.871020408,0.091308594,15.64112888,0.1695,100.2078095,67.75422905,333.9023284,242.8211533,0.094116639,0.016039824,-0.01237611,-28.424948,1258.940972,0.006697187,1.741553466,Place phone 1-2 meters away face down on a soft surface 10/19,the thunder break craze,Shouting,Not Distressed,sadness
shout_data_94468106-152f-4f28-8456-b7572ce57aa8/final/chunk10.wav,2.781043084,0.159777832,15.37939714,0.174,105.616073,71.50327264,274.3014061,395.1735632,0.082916784,0.008198885,-0.028942735,-24.913925,3806.752874,0.015378862,1.797914419,Place phone 1-2 meters away in a bag 11/19,join the Ear Look club,Talking,Not Distressed,anger
shout_data_945906cd-e6c1-49fc-9dd0-ca2dc9371361/final/chunk31.wav,2.113015873,0.112548828,11.94049909,0.558,101.8095553,69.06245608,309.6214313,283.129691,0.14777943,0.029174725,-0.022952641,-23.189842,1600.463254,0.006627584,4.2593469,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,banana and mustard sandwiches,Talking,Distressed,sadness
shout_data_945906cd-e6c1-49fc-9dd0-ca2dc9371361/final/chunk33.wav,2.745034014,0.123227416,6.777228195,0.105,108.2564113,77.80924389,372.7229554,313.168164,0.182148993,0.033453282,-0.133085287,-21.479267,1583.303052,0.064924651,2.9143898,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,banana and mustard sandwiches,Talking,Distressed,sadness
shout_data_946043ad-9230-4795-9d60-892c1b287598/final/chunk11.wav,2.658004535,0.177475374,14.66124595,0.2118,100.254353,66.26976925,235.2424867,504.1213282,0.082693368,0.017926282,-0.0107494,-26.809895,1939.40625,0.004405379,3.009781791,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,wolf ring lights are fantastic,Talking,Distressed,neutral
shout_data_947301d2-7935-4c03-a1de-01ecc8b4f6a8/final/chunk20.wav,3.732018141,0.312763854,14.7613642,0.129833333,105.8684776,71.52609952,342.157716,229.9757111,0.097665419,0.011516369,-0.023714545,-27.281364,3357.857143,0.020872008,2.143622722,Hold your phone next to your hip with your hand covering the mic 5/19,zebra cats walking on lamps,Shouting,Not Distressed,surprise
shout_data_94890791-0989-478c-8c62-08403be997dd/final/chunk01.wav,3.215011338,0.083889529,6.054828614,0.099,109.9970907,76.2836791,395.3345449,456.225382,0.193022942,0.040020103,-0.08336105,-19.487507,1437.603477,0.053579397,2.799377916,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,zebra cats walking on lamps,Shouting,Not Distressed,surprise
shout_data_948a80a7-15eb-4b83-b75c-e6d2ceb1440d/final/chunk11.wav,3.291020408,0.150060519,9.376978662,0.1405,106.2875907,70.98298321,174.6213758,113.8377532,0.132122145,0.015856564,-0.024647248,-21.41539,1861.726335,0.016211377,2.127013066,Place phone 1-2 meters away face down on a soft surface 10/19,snow meteor down the chimney,Talking,Not Distressed,neutral
shout_data_948a80a7-15eb-4b83-b75c-e6d2ceb1440d/final/chunk20.wav,2.949024943,0.134937286,10.08287142,0.1505,101.2062591,67.2437378,146.3469344,62.39639336,0.12363461,0.008828063,-0.011455304,-20.733461,1642.740298,0.006123722,2.034587996,Place phone 1-2 meters away face down on a soft surface 10/19,snow meteor down the chimney,Talking,Distressed,neutral
shout_data_949d8371-2535-48c5-86a9-378054bb320b/final/chunk21.wav,2.872018141,0.195714151,9.829482176,0.1148,108.4692607,77.46998363,256.7155206,228.255045,0.11766288,0.022994402,-0.12355627,-21.049442,2364.496528,0.062728471,2.437325905,Hold your phone next to your face with your hand covering the mic 3/19,another dog secretary show,Talking,Distressed,fear
shout_data_94a24355-e3f8-4c8f-854a-e05b45265ae0/final/chunk20.wav,3.435011338,0.218538851,11.97610827,0.23175,104.6246868,68.30363914,384.6946944,197.8762197,0.116203462,0.020352207,-0.014189876,-27.310205,2253.41041,0.009137268,1.455604076,Hold your phone next to your hip with your hand covering the mic 5/19,the thunder break craze,Shouting,Distressed,sadness
shout_data_94a24355-e3f8-4c8f-854a-e05b45265ae0/final/chunk30.wav,2.811020408,0.149558145,12.12184279,0.187333333,95.26505487,63.28934349,245.0439611,332.9600819,0.184371106,0.026726748,-0.005700658,-27.357946,1821.111506,0.002347587,2.134471718,Hold your phone next to your hip with your hand covering the mic 5/19,the thunder break craze,Talking,Not Distressed,sadness
shout_data_94abd405-ca6a-460a-bd27-09f54e1cf9d4/final/chunk10.wav,3.658004535,0.108503511,11.3054915,0.1404,109.3269154,74.650144,307.5776884,218.7425196,0.08069131,0.015684152,-0.058093652,-24.098814,1347.485423,0.042010884,2.733734281,Place your phone in a bag and hold it next to your hip 7/19,hungry action hippos fruit,Talking,Not Distressed,sadness
shout_data_94c45c7c-0ec8-4f19-8d88-fc8c5c1342d8/final/chunk11.wav,2.922040816,0.117237878,15.94668126,0.1848,106.0778148,70.80638768,295.0628189,204.9555587,0.097716272,0.014616216,-0.020817251,-23.22646,1393.675867,0.013795736,2.05338809,Place phone on the opposite side of the room face up on any surface 12/19,another dog secretary show,Talking,Not Distressed,disgust
shout_data_94c45c7c-0ec8-4f19-8d88-fc8c5c1342d8/final/chunk31.wav,2.877006803,0.152678459,14.3400307,0.20775,106.5243847,72.06596788,381.7640007,217.0661946,0.109560482,0.009418155,-0.023184012,-24.902903,1712.413194,0.018124737,2.433090024,Place phone on the opposite side of the room face up on any surface 12/19,another dog secretary show,Shouting,Not Distressed,disgust
shout_data_94c45c7c-0ec8-4f19-8d88-fc8c5c1342d8/final/chunk40.wav,3.233015873,0.093816267,16.24066724,0.243,96.65382924,63.04224613,259.3032456,142.3623455,0.075278098,0.013673625,-0.005273108,-22.976597,1096.936678,0.002559351,1.546551191,Place phone on the opposite side of the room face up on any surface 12/19,another dog secretary show,Talking,Distressed,disgust
shout_data_94e59c41-ef32-4219-accb-114d6142c5a4/final/chunk10.wav,2.842040816,0.209254319,12.84083221,0.15875,106.7856418,70.92168791,222.6193595,266.8446166,0.080593225,0.021649988,-0.028057742,-23.51681,2863.412921,0.013769366,1.759324419,Place phone on the opposite side of the room face up on any surface 12/19,birds make new jingles,Talking,Not Distressed,fear
shout_data_94e59c41-ef32-4219-accb-114d6142c5a4/final/chunk41.wav,2.569024943,0.227481876,9.656741429,0.207,107.4584427,72.14409695,356.9203232,282.4771634,0.162214214,0.022335001,-0.029415906,-26.392958,3012.15638,0.016462472,2.33553912,Place phone on the opposite side of the room face up on any surface 12/19,birds make new jingles,Shouting,Not Distressed,fear
shout_data_94e59c41-ef32-4219-accb-114d6142c5a4/final/chunk50.wav,2.854013605,0.224109184,11.86846414,0.18975,106.5557736,70.15195294,308.9205422,207.0187386,0.108627628,0.021664945,-0.022635288,-26.052027,3085.616838,0.011565249,2.102312544,Place phone on the opposite side of the room face up on any surface 12/19,birds make new jingles,Shouting,Not Distressed,fear
shout_data_94f41c73-eb7a-484f-aa62-5d8a5a66a1f4/final/chunk11.wav,2.975011338,0.144709151,12.89442003,0.146,109.3691118,77.94863338,322.8216289,475.2773987,0.108354089,0.029855084,-0.131573517,-20.885395,1821.320565,0.072627436,2.68907563,Place phone 1-2 meters away face up on any surface 8/19,ripped ocean jumper,Shouting,Not Distressed,surprise
shout_data_94f41c73-eb7a-484f-aa62-5d8a5a66a1f4/final/chunk21.wav,2.43600907,0.190420387,12.46185496,0.12625,107.1881299,75.82387365,351.3004341,383.7640033,0.12641595,0.027840637,-0.094676128,-23.177547,2231.884552,0.03632993,2.463054187,Place phone 1-2 meters away face up on any surface 8/19,ripped ocean jumper,Shouting,Not Distressed,surprise
shout_data_955acfc0-820d-4a40-bcc2-49769f73cec2/final/chunk00.wav,3.750022676,0.086474007,9.619947678,0.106,109.2955214,76.68026565,171.6479259,115.4979159,0.150876919,0.014046441,-0.100704823,-21.343706,1036.044034,0.06868686,2.666666667,Place phone 1-2 meters away face up on any surface 8/19,hungry action hippos fruit,Shouting,Not Distressed,disgust
shout_data_9610c085-299a-4d4d-b862-2c2866181364/final/chunk31.wav,2.935011338,0.341885304,7.941935923,0.124,111.305204,76.74223024,481.9740148,392.4114516,0.173223381,0.025373596,-0.062389197,-21.597889,4125.084918,0.054259856,1.703570932,Place phone on the opposite side of the room face down on a hard surface 13/19,five special guest treasures,Shouting,Not Distressed,neutral
shout_data_964f36ae-e21e-4e45-8554-43f1fbaf85b8/final/chunk23.wav,2.004036281,0.111008217,8.510389627,0.215666667,103.83408,71.73754752,321.1593627,98.18358132,0.178681261,0.023610874,-0.014883778,-25.809345,1333.568816,0.01160127,2.994011976,Place phone 1-2 meters away face down on a soft surface 10/19,hungry action hippos fruit,Shouting,Not Distressed,neutral
shout_data_964f36ae-e21e-4e45-8554-43f1fbaf85b8/final/chunk25.wav,2.742040816,0.118820575,9.55381418,0.271666667,106.4882651,71.51898062,405.9470738,207.7316517,0.152119276,0.016380117,-0.015359845,-26.386707,1374.000727,0.015209106,3.646973012,Place phone 1-2 meters away face down on a soft surface 10/19,hungry action hippos fruit,Shouting,Not Distressed,neutral
shout_data_964f6bb1-6d6f-4220-b82b-117503576580/final/chunk20.wav,2.934013605,0.265955647,14.93165477,0.1035,105.5402179,69.17392723,505.1287622,254.8541593,0.161750337,0.017676522,-0.01451891,-27.234562,2505.01019,0.009497292,2.044996097,Place your phone in a bag and hold it next to your hip 7/19,birds make new jingles,Shouting,Not Distressed,neutral
shout_data_9686e0cf-2407-42b9-99fb-b69d54a3c853/final/chunk20.wav,2.726031746,0.191865565,6.84400666,0.052,92.0476569,57.50490479,211.0641854,391.3327247,0.16191291,0.028938003,-0.001439953,-27.935955,2347.137451,0.00059987,2.567865004,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,the thunder break craze,Talking,Not Distressed,surprise
shout_data_968b297b-b533-408d-b0bf-67cfe8d1d358/final/chunk23.wav,2.462040816,0.158239632,17.47011642,0.22975,104.3447603,70.50870638,333.4427211,260.5472183,0.074788683,0.009596136,-0.020220289,-27.346025,1942.877435,0.010793287,2.843216897,Hold your phone next to your hip with the back of phone on your palm 4/19,another dog secretary show,Talking,Not Distressed,joy
shout_data_96ccb656-5ed8-4920-8047-b2f069dc200c/final/chunk20.wav,3.758004535,0.428493924,5.487651359,0.1382,108.0686018,73.85251147,121.7958904,442.0883491,0.171370936,0.044229906,-0.045831279,-23.330614,3419.683959,0.035894691,2.394890899,Place phone 1-2 meters away face down on a soft surface 10/19,heavy undersea birthday pumpkins,Talking,Not Distressed,neutral
shout_data_96ccb656-5ed8-4920-8047-b2f069dc200c/final/chunk40.wav,3.590022676,0.413681326,5.909770591,0.1744,98.81366965,64.76233807,95.13754099,504.7315944,0.197157919,0.053349198,-0.006745073,-27.577131,3366.097923,0.004224858,2.78551532,Place phone 1-2 meters away face down on a soft surface 10/19,heavy undersea birthday pumpkins,Talking,Not Distressed,neutral
shout_data_9722f616-5ec5-4826-b937-daa66da5fa71/final/chunk10.wav,2.735011338,0.21200096,10.04457553,0.122,96.36825348,65.08568004,205.7330212,351.0689399,0.111424555,0.023143343,-0.008398652,-24.550812,4398.042315,0.003446829,2.559414991,Hold your phone next to your hip with your hand covering the mic 5/19,banana and mustard sandwiches,Talking,Not Distressed,joy
shout_data_97db2ec2-be41-4920-8d7d-8d52b12d6abd/final/chunk13.wav,1.88,0.154381269,8.85422597,0.14225,101.5601872,71.46666633,440.2821606,159.0847991,0.157785042,0.028815571,-0.020925189,-28.273142,1958.289195,0.010182092,2.659574468,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,ripped ocean jumper,Shouting,Not Distressed,joy
shout_data_97db2ec2-be41-4920-8d7d-8d52b12d6abd/final/chunk15.wav,2.761043084,0.199259782,7.082282655,0.17325,104.0198156,70.53931864,519.1941805,357.3685722,0.192047039,0.039160782,-0.01791954,-26.026266,2523.648649,0.01224601,1.810938066,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,ripped ocean jumper,Shouting,Not Distressed,joy
shout_data_97dce564-6797-4270-8118-75e23ed4290a/final/chunk40.wav,4.426031746,0.115737995,9.653597517,0,110.8643235,80.23323505,332.0114103,205.431532,0.163107683,0.0196819,-0.219794607,-21.327036,1364.34488,0.184354298,2.937189336,Place phone 1-2 meters away face down on a hard surface 9/19,another dog secretary show,Shouting,Distressed,disgust
shout_data_97efbf11-0a0d-4e94-ab9c-fbd86a0422f2/final/chunk20.wav,3.275011338,0.167170995,11.91322306,0.131,111.3125313,74.92582655,147.7610649,112.8415843,0.069781648,0.018246758,-0.067999685,-19.03372,3730.139002,0.039990212,2.13740458,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,birds make new jingles,Talking,Not Distressed,disgust
shout_data_9969d4a7-cfec-4610-a996-9b8312ba3336/final/chunk10.wav,4.332018141,0.056700681,15.62481739,0.14075,112.0380009,78.3005359,223.6093553,258.1834117,0.103982068,0.009874703,-0.137578563,-21.991154,654.4648342,0.115542442,1.61588181,Hold your phone next to your hip with your hand covering the mic 5/19,five dollar slaw onion cure,Talking,Not Distressed,joy
shout_data_9969d4a7-cfec-4610-a996-9b8312ba3336/final/chunk30.wav,4.026031746,0.058214911,15.6813457,0.2048,103.0513866,68.56183006,181.8618255,103.1606828,0.080663103,0.00948348,-0.016365891,-25.35151,668.4027778,0.011397295,1.73869846,Hold your phone next to your hip with your hand covering the mic 5/19,five dollar slaw onion cure,Talking,Not Distressed,joy
shout_data_9988a347-14cb-4cbe-a8dd-29ca584fcc23/final/chunk21.wav,3.486031746,0.187761926,15.73798817,0.138,109.8309325,78.70977377,325.5606543,308.9802726,0.097260689,0.014357334,-0.126760651,-22.231716,2541.857798,0.101755789,3.155479059,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,banana and mustard sandwiches,Shouting,Not Distressed,disgust
shout_data_9988a347-14cb-4cbe-a8dd-29ca584fcc23/final/chunk30.wav,3.635011338,0.178483902,17.04581963,0.144833333,107.3985782,72.70111471,231.9717658,135.7328436,0.079774719,0.012601235,-0.05121127,-23.509962,2139.479472,0.026638854,2.751031637,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,banana and mustard sandwiches,Talking,Not Distressed,disgust
shout_data_99a3a827-eef9-43f7-9760-216562fc3b0f/final/chunk01.wav,4.170022676,0.220665148,9.923443,0.2346,107.6699202,74.01903936,414.1158388,394.8668459,0.118561005,0.017685605,-0.03657844,-24.600845,2757.592711,0.041497756,2.637889688,Place phone 1-2 meters away face down on a soft surface 10/19,heavy undersea birthday pumpkins,Shouting,Not Distressed,neutral
shout_data_99a6684e-351b-4c5b-b5eb-64a10c2b8f3e/final/chunk11.wav,2.985034014,0.162820979,5.366531235,0.198,105.552832,71.95854117,407.1114731,401.880628,0.188204307,0.041267091,-0.035338966,-24.237679,2016.629464,0.018386087,2.010050251,Place phone 1-2 meters away face up on any surface 8/19,hungry action hippos fruit,Talking,Not Distressed,surprise
shout_data_9a2eb91d-f0a4-41a5-b375-3a12cf35d9ac/final/chunk30.wav,3.385034014,0.210328821,5.470774261,0.305333333,95.25571644,62.21072857,304.1820163,234.5709639,0.189416902,0.031767542,-0.003181456,-28.418829,5584.168632,0.002214613,2.363367799,Place phone on the opposite side of the room face up on any surface 12/19,five special guest treasures,Shouting,Not Distressed,joy
shout_data_9a77a051-c7ba-4c7e-a0b3-9ad4e563b599/final/chunk21.wav,2.547029478,0.13121005,7.331321423,0,111.2304053,80.25198024,377.8797627,357.0853141,0.158170293,0.022424386,-0.205867279,-20.201822,1698.189069,0.105463487,2.74833137,Place your phone in a bag and hold it next to your hip 7/19,birds make new jingles,Shouting,Distressed,sadness
shout_data_9aa4b437-92d2-405b-aaae-f22651bfe08d/final/chunk01.wav,3.029024943,0.24000328,12.58304406,0.119428571,105.4910401,70.72493357,370.8417707,289.9936139,0.144414853,0.016059938,-0.021480664,-28.549692,2428.422095,0.014027833,2.971277649,Place phone 1-2 meters away face down on a soft surface 10/19,snow meteor down the chimney,Shouting,Not Distressed,anger
shout_data_9aa4b437-92d2-405b-aaae-f22651bfe08d/final/chunk30.wav,3.083038549,0.116552367,10.35698854,0.10625,99.8722813,66.80803191,161.1098902,152.7137159,0.138010185,0.016366529,-0.011406917,-24.264404,1468.642241,0.00579979,2.919234512,Place phone 1-2 meters away face down on a soft surface 10/19,snow meteor down the chimney,Talking,Not Distressed,anger
shout_data_9acdbbb4-9e13-403e-a95e-47f8ba1dcac4/final/chunk50.wav,4.314013605,0.097556494,18.63342464,0.28075,101.4733874,68.89617973,375.084953,326.7599546,0.071299761,0.011047385,-0.013248893,-29.378618,1104.108796,0.013203114,2.549837738,Place your phone in your pocket 6/19,five dollar slaw onion cure,Talking,Distressed,sadness
shout_data_9b14fd78-b838-4e9e-a39b-a887c5b8a9df/final/chunk10.wav,2.578004535,0.122754778,14.43321555,0.1165,105.8571564,72.78711719,263.1635258,318.4583177,0.081550519,0.017235577,-0.046490738,-22.634016,1729.435692,0.019148978,2.32738557,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,ripped ocean jumper,Talking,Not Distressed,joy
shout_data_9b14fd78-b838-4e9e-a39b-a887c5b8a9df/final/chunk12.wav,2.701043084,0.222689637,12.17198029,0.1126,105.5132466,73.02337245,433.4056793,330.9450905,0.09601614,0.017413887,-0.021849543,-25.979856,2719.857283,0.021182496,1.851166235,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,ripped ocean jumper,Shouting,Distressed,joy
shout_data_9b8756ff-a683-49bd-af93-0a4634052aca/final/chunk30.wav,3.237006803,0.105426897,12.76968818,0.1705,107.786403,70.87121231,204.9326592,396.326967,0.091716673,0.019847288,-0.029394292,-22.426773,1297.851563,0.015525049,1.235712079,Place phone 1-2 meters away face down on a soft surface 10/19,birds make new jingles,Shouting,Not Distressed,anger
shout_data_9c3712f3-36c8-441e-869d-8b925c5226e6/final/chunk10.wav,4.618004535,0.079160451,14.51076511,0.116333333,111.3456284,77.63290982,481.209081,419.6210062,0.11272214,0.019134634,-0.094698393,-22.588137,960.5586028,0.10575814,2.81507146,Place phone 1-2 meters away in a bag 11/19,another dog secretary show,Shouting,Not Distressed,joy
shout_data_9c3712f3-36c8-441e-869d-8b925c5226e6/final/chunk30.wav,4.185034014,0.069635381,13.66297469,0.229,109.5359789,75.12829415,294.1483413,327.0441283,0.121624924,0.008619867,-0.066527558,-24.940739,793.8931298,0.053780117,2.867383513,Place phone 1-2 meters away in a bag 11/19,another dog secretary show,Shouting,Not Distressed,joy
shout_data_9c4ded42-d46c-4e81-ab9e-38c09a046bf6/final/chunk10.wav,3.029024943,0.155306984,13.94522375,0.11625,99.13959407,67.16165846,244.4465442,446.4509677,0.107746313,0.022558959,-0.013412453,-26.018194,1914.200044,0.006175204,2.971277649,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,fluffy baseboard yogurt division,Talking,Not Distressed,surprise
shout_data_9c4ded42-d46c-4e81-ab9e-38c09a046bf6/final/chunk41.wav,2.892018141,0.236246094,15.36989953,0.107,104.7109651,72.09667843,412.4071718,325.9260919,0.084868951,0.015029442,-0.02816373,-27.347015,3210.161994,0.018357294,2.766251729,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,fluffy baseboard yogurt division,Shouting,Not Distressed,surprise
shout_data_9c5c3aa8-a059-4ba2-95aa-67577554c04e/final/chunk60.wav,2.943038549,0.10192006,11.61656865,0.082,107.5636799,73.90542629,384.8677654,183.0868738,0.159872249,0.024304712,-0.054371308,-23.356195,1309.867527,0.028312271,1.698946653,Place phone 1-2 meters away in a bag 11/19,snow meteor down the chimney,Talking,Distressed,sadness
shout_data_9ca484c1-8b6b-4228-8435-3c7bb737e4bc/final/chunk20.wav,3.735011338,0.196173816,14.3294869,0.33375,103.3513135,68.66782966,211.8322201,257.9590882,0.10584713,0.018144492,-0.01855724,-24.602287,2426.148504,0.010806915,2.409638554,Place phone on the opposite side of the room face down on a soft surface 14/19,wolf ring lights are fantastic,Talking,Not Distressed,fear
shout_data_9cc0337c-cc90-477d-81a5-78dd55ab762b/final/chunk21.wav,3.123038549,0.311197917,5.082596053,0.383666667,106.2492322,70.73162119,355.5587884,443.5675003,0.143735529,0.03338197,-0.01486355,-26.455778,3469.949872,0.014504468,2.241434518,Place phone 1-2 meters away face down on a hard surface 9/19,hungry action hippos fruit,Shouting,Distressed,anger
shout_data_9cdb2c1c-e3a5-41ea-ae74-bfe947da08b5/final/chunk01.wav,3.244036281,0.141925921,5.12164462,0,111.2454285,78.47692609,436.4045152,399.1819682,0.174608608,0.040942163,-0.113532655,-23.341888,1870.389344,0.089685212,1.849568434,Place phone on the opposite side of the room face up on any surface 12/19,snow meteor down the chimney,Shouting,Not Distressed,disgust
shout_data_9cdb2c1c-e3a5-41ea-ae74-bfe947da08b5/final/chunk40.wav,2.921043084,0.132971385,4.298346256,0,108.8670445,76.79515887,418.0040597,294.535957,0.197899204,0.043444523,-0.082773606,-23.834297,1743.955292,0.054769429,2.054091065,Place phone on the opposite side of the room face up on any surface 12/19,snow meteor down the chimney,Shouting,Not Distressed,disgust
